,rank,country,region,score,gdp_per_capita,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,population,year,sqrt_of_population
102,103,Gabon,Sub-Saharan Africa,4.758,1.036,0.40399999999999997,0.35600000000000004,0.032,0.052000000000000005,2120000.0,2018,1456.0219778561036
103,104,Palestinian Territories,Middle East and Northern Africa,4.743,0.642,0.602,0.266,0.086,0.076,4860000.0,2018,2204.5407685048604
104,105,South Africa,Sub-Saharan Africa,4.724,0.94,0.33,0.516,0.10300000000000001,0.055999999999999994,57800000.0,2018,7602.631123499285
105,106,Iran,Middle East and Northern Africa,4.707,1.0590000000000002,0.691,0.45899999999999996,0.282,0.129,81800000.0,2018,9044.33524367601
106,107,Ivory Coast,Sub-Saharan Africa,4.671,0.541,0.08,0.467,0.146,0.10300000000000001,25100000.0,2018,5009.99001995014
107,108,Ghana,Sub-Saharan Africa,4.657,0.5920000000000001,0.337,0.499,0.212,0.028999999999999998,29800000.0,2018,5458.937625582472
108,109,Senegal,Sub-Saharan Africa,4.631,0.429,0.433,0.406,0.138,0.08199999999999999,15900000.0,2018,3987.480407475377
109,110,Laos,Southeastern Asia,4.623,0.72,0.441,0.626,0.23,0.174,7060000.0,2018,2657.0660511172846
110,111,Tunisia,Middle East and Northern Africa,4.592,0.9,0.69,0.271,0.04,0.063,11600000.0,2018,3405.87727318528
111,112,Albania,Central and Eastern Europe,4.586,0.9159999999999999,0.79,0.419,0.149,0.032,2880000.0,2018,1697.0562748477141
112,113,Sierra Leone,Sub-Saharan Africa,4.571000000000001,0.256,0.0,0.355,0.23800000000000002,0.053,7650000.0,2018,2765.8633371878664
113,114,Congo (Brazzaville),Sub-Saharan Africa,4.559,0.682,0.34299999999999997,0.514,0.091,0.077,5240000.0,2018,2289.1046284519193
114,115,Bangladesh,Southern Asia,4.5,0.532,0.579,0.58,0.153,0.14400000000000002,161000000.0,2018,12688.57754044952
115,116,Sri Lanka,Southern Asia,4.471,0.9179999999999999,0.672,0.585,0.307,0.05,21200000.0,2018,4604.345773288535
116,117,Iraq,Middle East and Northern Africa,4.456,1.01,0.536,0.304,0.14800000000000002,0.095,38400000.0,2018,6196.773353931867
117,118,Mali,Sub-Saharan Africa,4.447,0.37,0.152,0.36700000000000005,0.139,0.055999999999999994,19100000.0,2018,4370.354676682431
118,119,Namibia,Sub-Saharan Africa,4.441,0.8740000000000001,0.365,0.519,0.051,0.064,2450000.0,2018,1565.2475842498527
119,120,Cambodia,Southeastern Asia,4.433,0.5489999999999999,0.457,0.696,0.256,0.065,16200000.0,2018,4024.9223594996215
120,121,Burkina Faso,Sub-Saharan Africa,4.4239999999999995,0.314,0.254,0.312,0.175,0.128,19800000.0,2018,4449.719092257398
121,122,Egypt,Middle East and Northern Africa,4.419,0.885,0.5529999999999999,0.312,0.092,0.107,98400000.0,2018,9919.677414109796
122,123,Mozambique,Sub-Saharan Africa,4.417,0.198,0.17300000000000001,0.531,0.20600000000000002,0.158,29500000.0,2018,5431.390245600108
123,124,Kenya,Sub-Saharan Africa,4.41,0.493,0.45399999999999996,0.504,0.35200000000000004,0.055,51400000.0,2018,7169.379331573969
124,125,Zambia,Sub-Saharan Africa,4.377,0.562,0.295,0.503,0.221,0.08199999999999999,17400000.0,2018,4171.330722922842
125,126,Mauritania,Sub-Saharan Africa,4.356,0.557,0.292,0.129,0.134,0.09300000000000001,4400000.0,2018,2097.617696340303
126,127,Ethiopia,Sub-Saharan Africa,4.35,0.308,0.391,0.452,0.22,0.146,109000000.0,2018,10440.30650891055
127,128,Georgia,Central and Eastern Europe,4.34,0.853,0.643,0.375,0.038,0.215,4000000.0,2018,2000.0
128,129,Armenia,Central and Eastern Europe,4.321000000000001,0.816,0.6659999999999999,0.26,0.077,0.027999999999999997,2950000.0,2018,1717.5564037317667
129,130,Myanmar,Southeastern Asia,4.308,0.682,0.429,0.58,0.598,0.17800000000000002,53700000.0,2018,7328.028384224504
130,131,Chad,Sub-Saharan Africa,4.301,0.358,0.053,0.18899999999999997,0.18100000000000002,0.06,15500000.0,2018,3937.0039370059053
131,132,Congo (Kinshasa),Sub-Saharan Africa,4.245,0.069,0.204,0.312,0.19699999999999998,0.052000000000000005,84100000.0,2018,9170.6052144883
132,133,India,Southern Asia,4.19,0.721,0.485,0.539,0.172,0.09300000000000001,1350000000.0,2018,36742.34614174767
133,134,Niger,Sub-Saharan Africa,4.166,0.131,0.221,0.39,0.175,0.099,22400000.0,2018,4732.863826479693
134,135,Uganda,Sub-Saharan Africa,4.1610000000000005,0.322,0.237,0.45,0.259,0.061,42700000.0,2018,6534.523701081816
135,136,Benin,Sub-Saharan Africa,4.141,0.37799999999999995,0.24,0.44,0.163,0.067,11500000.0,2018,3391.164991562634
136,137,Sudan,Sub-Saharan Africa,4.138999999999999,0.605,0.312,0.016,0.134,0.08199999999999999,41800000.0,2018,6465.291950097845
137,138,Ukraine,Central and Eastern Europe,4.103,0.7929999999999999,0.609,0.163,0.187,0.011000000000000001,44200000.0,2018,6648.308055437865
138,139,Togo,Sub-Saharan Africa,3.9989999999999997,0.259,0.253,0.434,0.158,0.10099999999999999,7890000.0,2018,2808.9143810376277
139,140,Guinea,Sub-Saharan Africa,3.964,0.344,0.21100000000000002,0.39399999999999996,0.185,0.094,12400000.0,2018,3521.3633723318017
140,141,Lesotho,Sub-Saharan Africa,3.8080000000000003,0.47200000000000003,0.079,0.423,0.11599999999999999,0.11199999999999999,2110000.0,2018,1452.583904633395
141,142,Angola,Sub-Saharan Africa,3.795,0.73,0.26899999999999996,0.0,0.079,0.061,30800000.0,2018,5549.774770204644
142,143,Madagascar,Sub-Saharan Africa,3.7739999999999996,0.262,0.402,0.221,0.155,0.049,26300000.0,2018,5128.352561983234
143,144,Zimbabwe,Sub-Saharan Africa,3.6919999999999997,0.35700000000000004,0.248,0.406,0.132,0.099,14400000.0,2018,3794.7331922020553
144,145,Afghanistan,Southern Asia,3.6319999999999997,0.332,0.255,0.085,0.191,0.036000000000000004,37200000.0,2018,6099.1802727907625
145,146,Botswana,Sub-Saharan Africa,3.59,1.0170000000000001,0.41700000000000004,0.557,0.042,0.092,2250000.0,2018,1500.0
146,147,Malawi,Sub-Saharan Africa,3.5869999999999997,0.18600000000000003,0.306,0.531,0.21,0.08,18100000.0,2018,4254.40947723653
147,148,Haiti,Latin America and Caribbean,3.582,0.315,0.289,0.025,0.392,0.10400000000000001,11100000.0,2018,3331.6662497915363
148,149,Liberia,Sub-Saharan Africa,3.495,0.076,0.267,0.419,0.20600000000000002,0.03,4820000.0,2018,2195.4498400100147
149,150,Syria,Middle East and Northern Africa,3.4619999999999997,0.6890000000000001,0.539,0.08800000000000001,0.376,0.14400000000000002,16900000.0,2018,4110.960958218893
150,151,Rwanda,Sub-Saharan Africa,3.408,0.332,0.4,0.636,0.2,0.444,12300000.0,2018,3507.1355833500365
151,152,Yemen,Middle East and Northern Africa,3.355,0.442,0.34299999999999997,0.244,0.083,0.064,28500000.0,2018,5338.539126015656
152,153,Tanzania,Sub-Saharan Africa,3.303,0.455,0.381,0.48100000000000004,0.27,0.09699999999999999,56300000.0,2018,7503.332592921628
153,154,South Sudan,Sub-Saharan Africa,3.2539999999999996,0.337,0.177,0.11199999999999999,0.22399999999999998,0.106,11000000.0,2018,3316.6247903554
154,155,Central African Republic,Sub-Saharan Africa,3.083,0.024,0.01,0.305,0.218,0.038,4670000.0,2018,2161.018278497431
155,156,Burundi,Sub-Saharan Africa,2.905,0.091,0.145,0.065,0.149,0.076,11200000.0,2018,3346.640106136302
0,1,Finland,Western Europe,7.769,1.34,0.986,0.596,0.153,0.39299999999999996,5530000.0,2019,2351.5952032609694
1,2,Denmark,Western Europe,7.6,1.383,0.996,0.5920000000000001,0.252,0.41,5770000.0,2019,2402.082429892863
2,3,Norway,Western Europe,7.553999999999999,1.4880000000000002,1.028,0.603,0.271,0.341,5380000.0,2019,2319.4827009486403
3,4,Iceland,Western Europe,7.494,1.38,1.026,0.591,0.354,0.11800000000000001,339000.0,2019,582.2370651203855
4,5,Netherlands,Western Europe,7.4879999999999995,1.396,0.9990000000000001,0.557,0.322,0.298,17100000.0,2019,4135.214625627066
5,6,Switzerland,Western Europe,7.48,1.452,1.052,0.5720000000000001,0.263,0.34299999999999997,8590000.0,2019,2930.870177950569
6,7,Sweden,Western Europe,7.343,1.3869999999999998,1.0090000000000001,0.574,0.267,0.373,10000000.0,2019,3162.2776601683795
7,8,New Zealand,Australia and New Zealand,7.307,1.3030000000000002,1.026,0.585,0.33,0.38,4780000.0,2019,2186.3211109075446
8,9,Canada,North America,7.278,1.365,1.0390000000000001,0.584,0.285,0.308,37400000.0,2019,6115.553940568262
9,10,Austria,Western Europe,7.246,1.376,1.016,0.532,0.244,0.226,8960000.0,2019,2993.325909419153
10,11,Australia,Australia and New Zealand,7.228,1.3719999999999999,1.036,0.557,0.332,0.29,25200000.0,2019,5019.960159204454
11,12,Costa Rica,Latin America and Caribbean,7.167000000000001,1.034,0.963,0.5579999999999999,0.14400000000000002,0.09300000000000001,5050000.0,2019,2247.220505424423
12,13,Israel,Middle East and Northern Africa,7.138999999999999,1.276,1.0290000000000001,0.371,0.261,0.08199999999999999,8520000.0,2019,2918.903903865285
13,14,Luxembourg,Western Europe,7.09,1.609,1.012,0.526,0.19399999999999998,0.316,616000.0,2019,784.8566748139433
14,15,United Kingdom,Western Europe,7.053999999999999,1.3330000000000002,0.996,0.45,0.348,0.278,67500000.0,2019,8215.838362577491
15,16,Ireland,Western Europe,7.021,1.499,0.9990000000000001,0.516,0.298,0.31,4880000.0,2019,2209.072203437452
16,17,Germany,Western Europe,6.985,1.3730000000000002,0.987,0.495,0.261,0.265,83500000.0,2019,9137.833441248533
17,18,Belgium,Western Europe,6.922999999999999,1.3559999999999999,0.986,0.473,0.16,0.21,11500000.0,2019,3391.164991562634
18,19,United States,North America,6.892,1.433,0.8740000000000001,0.45399999999999996,0.28,0.128,329000000.0,2019,18138.357147217055
19,20,Czech Republic,Central and Eastern Europe,6.852,1.2690000000000001,0.92,0.457,0.046,0.036000000000000004,10700000.0,2019,3271.0854467592253
20,21,United Arab Emirates,Middle East and Northern Africa,6.825,1.5030000000000001,0.825,0.598,0.262,0.182,9770000.0,2019,3125.699921617557
21,22,Malta,Western Europe,6.726,1.3,0.9990000000000001,0.564,0.375,0.151,440000.0,2019,663.32495807108
22,23,Mexico,Latin America and Caribbean,6.595,1.07,0.861,0.433,0.07400000000000001,0.073,128000000.0,2019,11313.70849898476
23,24,France,Western Europe,6.5920000000000005,1.324,1.045,0.436,0.111,0.183,65100000.0,2019,8068.457101577724
25,26,Chile,Latin America and Caribbean,6.444,1.159,0.92,0.35700000000000004,0.187,0.055999999999999994,19000000.0,2019,4358.898943540674
26,27,Guatemala,Latin America and Caribbean,6.436,0.8,0.746,0.535,0.175,0.078,17600000.0,2019,4195.235392680606
27,28,Saudi Arabia,Middle East and Northern Africa,6.375,1.403,0.795,0.439,0.08,0.132,34300000.0,2019,5856.620185738529
28,29,Qatar,Middle East and Northern Africa,6.374,1.6840000000000002,0.871,0.555,0.22,0.16699999999999998,2830000.0,2019,1682.2603841260723
29,30,Spain,Western Europe,6.354,1.286,1.062,0.36200000000000004,0.153,0.079,46700000.0,2019,6833.7398253079555
30,31,Panama,Latin America and Caribbean,6.321000000000001,1.149,0.91,0.516,0.109,0.054000000000000006,4250000.0,2019,2061.5528128088304
31,32,Brazil,Latin America and Caribbean,6.3,1.004,0.802,0.39,0.099,0.086,211000000.0,2019,14525.83904633395
32,33,Uruguay,Latin America and Caribbean,6.292999999999999,1.124,0.8909999999999999,0.523,0.127,0.15,3460000.0,2019,1860.1075237738273
33,34,Singapore,Southeastern Asia,6.2620000000000005,1.5719999999999998,1.141,0.556,0.271,0.45299999999999996,5800000.0,2019,2408.3189157584593
34,35,El Salvador,Latin America and Caribbean,6.252999999999999,0.794,0.789,0.43,0.09300000000000001,0.07400000000000001,6450000.0,2019,2539.685019840059
35,36,Italy,Western Europe,6.223,1.294,1.0390000000000001,0.231,0.158,0.03,60600000.0,2019,7784.6001824114255
36,37,Bahrain,Middle East and Northern Africa,6.199,1.3619999999999999,0.871,0.536,0.255,0.11,1640000.0,2019,1280.6248474865697
37,38,Slovakia,Central and Eastern Europe,6.1979999999999995,1.246,0.8809999999999999,0.33399999999999996,0.121,0.013999999999999999,5460000.0,2019,2336.6642891095844
38,39,Trinidad and Tobago,Latin America and Caribbean,6.192,1.2309999999999999,0.713,0.489,0.185,0.016,1390000.0,2019,1178.9826122551597
39,40,Poland,Central and Eastern Europe,6.182,1.206,0.884,0.483,0.11699999999999999,0.05,37900000.0,2019,6156.297588648554
40,41,Uzbekistan,Central and Eastern Europe,6.1739999999999995,0.745,0.7559999999999999,0.631,0.322,0.24,33000000.0,2019,5744.562646538028
41,42,Lithuania,Central and Eastern Europe,6.149,1.238,0.818,0.29100000000000004,0.043,0.042,2760000.0,2019,1661.324772583615
42,43,Colombia,Latin America and Caribbean,6.125,0.985,0.841,0.47,0.099,0.034,50300000.0,2019,7092.249290598857
43,44,Slovenia,Central and Eastern Europe,6.117999999999999,1.258,0.953,0.564,0.14400000000000002,0.057,2080000.0,2019,1442.2205101855957
44,45,Nicaragua,Latin America and Caribbean,6.105,0.6940000000000001,0.835,0.435,0.2,0.127,6550000.0,2019,2559.2967784139455
46,47,Argentina,Latin America and Caribbean,6.086,1.092,0.8809999999999999,0.47100000000000003,0.066,0.05,44800000.0,2019,6693.280212272604
47,48,Romania,Central and Eastern Europe,6.07,1.162,0.825,0.462,0.083,0.005,19400000.0,2019,4404.543109109048
48,49,Cyprus,Western Europe,6.046,1.263,1.042,0.406,0.19,0.040999999999999995,1200000.0,2019,1095.4451150103323
49,50,Ecuador,Latin America and Caribbean,6.028,0.912,0.868,0.498,0.126,0.087,17400000.0,2019,4171.330722922842
50,51,Kuwait,Middle East and Northern Africa,6.021,1.5,0.8079999999999999,0.493,0.142,0.09699999999999999,4210000.0,2019,2051.828452868319
51,52,Thailand,Southeastern Asia,6.007999999999999,1.05,0.828,0.557,0.359,0.027999999999999997,69600000.0,2019,8342.661445845684
52,53,Latvia,Central and Eastern Europe,5.94,1.187,0.812,0.264,0.075,0.064,1910000.0,2019,1382.0274961085254
53,54,South Korea,Eastern Asia,5.895,1.301,1.036,0.159,0.175,0.055999999999999994,51200000.0,2019,7155.417527999327
54,55,Estonia,Central and Eastern Europe,5.893,1.237,0.8740000000000001,0.495,0.10300000000000001,0.161,1330000.0,2019,1153.2562594670796
55,56,Jamaica,Latin America and Caribbean,5.89,0.831,0.831,0.49,0.107,0.027999999999999997,2950000.0,2019,1717.5564037317667
56,57,Mauritius,Sub-Saharan Africa,5.888,1.12,0.7979999999999999,0.498,0.215,0.06,1270000.0,2019,1126.9427669584645
57,58,Japan,Eastern Asia,5.886,1.327,1.088,0.445,0.069,0.14,127000000.0,2019,11269.427669584646
58,59,Honduras,Latin America and Caribbean,5.86,0.642,0.828,0.507,0.24600000000000002,0.078,9750000.0,2019,3122.4989991991993
59,60,Kazakhstan,Central and Eastern Europe,5.809,1.173,0.7290000000000001,0.41,0.146,0.096,18600000.0,2019,4312.771730569565
60,61,Bolivia,Latin America and Caribbean,5.779,0.7759999999999999,0.706,0.511,0.13699999999999998,0.064,11500000.0,2019,3391.164991562634
61,62,Hungary,Central and Eastern Europe,5.757999999999999,1.2009999999999998,0.828,0.19899999999999998,0.081,0.02,9680000.0,2019,3111.269837220809
62,63,Paraguay,Latin America and Caribbean,5.742999999999999,0.855,0.777,0.514,0.184,0.08,7040000.0,2019,2653.29983228432
63,64,Cyprus,Western Europe,5.718,1.263,1.042,0.41700000000000004,0.191,0.162,1200000.0,2019,1095.4451150103323
64,65,Peru,Latin America and Caribbean,5.697,0.96,0.8540000000000001,0.455,0.083,0.027000000000000003,32500000.0,2019,5700.87712549569
65,66,Portugal,Western Europe,5.693,1.2209999999999999,0.9990000000000001,0.508,0.047,0.025,10200000.0,2019,3193.743884534262
66,67,Pakistan,Southern Asia,5.653,0.677,0.535,0.313,0.22,0.098,217000000.0,2019,14730.919862656236
67,68,Russia,Central and Eastern Europe,5.648,1.183,0.726,0.33399999999999996,0.08199999999999999,0.031,146000000.0,2019,12083.045973594571
68,69,Philippines,Southeastern Asia,5.631,0.807,0.657,0.5579999999999999,0.11699999999999999,0.107,108000000.0,2019,10392.304845413264
69,70,Serbia,Central and Eastern Europe,5.603,1.004,0.8540000000000001,0.282,0.13699999999999998,0.039,8770000.0,2019,2961.4185789921694
70,71,Moldova,Central and Eastern Europe,5.529,0.685,0.7390000000000001,0.245,0.18100000000000002,0.0,4040000.0,2019,2009.975124224178
71,72,Libya,Middle East and Northern Africa,5.525,1.044,0.6729999999999999,0.41600000000000004,0.133,0.152,6780000.0,2019,2603.8433132583073
72,73,Montenegro,Central and Eastern Europe,5.523,1.051,0.871,0.19699999999999998,0.142,0.08,628000.0,2019,792.4645102463579
73,74,Tajikistan,Central and Eastern Europe,5.4670000000000005,0.493,0.718,0.389,0.23,0.14400000000000002,9320000.0,2019,3052.8675044947495
74,75,Croatia,Central and Eastern Europe,5.432,1.155,0.914,0.29600000000000004,0.11900000000000001,0.022000000000000002,4130000.0,2019,2032.2401432901574
76,77,Dominican Republic,Latin America and Caribbean,5.425,1.015,0.779,0.49700000000000005,0.113,0.10099999999999999,10700000.0,2019,3271.0854467592253
77,78,Bosnia and Herzegovina,Central and Eastern Europe,5.386,0.945,0.845,0.212,0.263,0.006,3300000.0,2019,1816.590212458495
78,79,Turkey,Middle East and Northern Africa,5.372999999999999,1.183,0.8079999999999999,0.195,0.083,0.106,83400000.0,2019,9132.360045464698
79,80,Malaysia,Southeastern Asia,5.3389999999999995,1.2209999999999999,0.828,0.508,0.26,0.024,31900000.0,2019,5648.0084985771755
80,81,Belarus,Central and Eastern Europe,5.3229999999999995,1.067,0.789,0.235,0.094,0.142,9450000.0,2019,3074.0852297878796
81,82,Greece,Western Europe,5.287000000000001,1.181,0.9990000000000001,0.067,0.0,0.034,10500000.0,2019,3240.37034920393
82,83,Mongolia,Eastern Asia,5.285,0.948,0.667,0.317,0.235,0.038,3230000.0,2019,1797.220075561143
83,84,Macedonia,Central and Eastern Europe,5.274,0.983,0.838,0.345,0.185,0.034,2080000.0,2019,1442.2205101855957
84,85,Nigeria,Sub-Saharan Africa,5.265,0.696,0.245,0.426,0.215,0.040999999999999995,201000000.0,2019,14177.446878757824
86,87,Turkmenistan,Central and Eastern Europe,5.247000000000001,1.052,0.657,0.39399999999999996,0.244,0.027999999999999997,5940000.0,2019,2437.211521390788
87,88,Algeria,Middle East and Northern Africa,5.211,1.002,0.785,0.086,0.073,0.114,43100000.0,2019,6565.059024867941
88,89,Morocco,Middle East and Northern Africa,5.207999999999999,0.8009999999999999,0.782,0.418,0.036000000000000004,0.076,36500000.0,2019,6041.522986797286
89,90,Azerbaijan,Central and Eastern Europe,5.207999999999999,1.043,0.769,0.35100000000000003,0.035,0.182,10000000.0,2019,3162.2776601683795
90,91,Lebanon,Middle East and Northern Africa,5.197,0.987,0.815,0.21600000000000003,0.166,0.027000000000000003,6860000.0,2019,2619.160170741759
91,92,Indonesia,Southeastern Asia,5.192,0.9309999999999999,0.66,0.491,0.498,0.027999999999999997,271000000.0,2019,16462.077633154327
92,93,China,Eastern Asia,5.191,1.0290000000000001,0.893,0.521,0.057999999999999996,0.1,1430000000.0,2019,37815.34080237807
93,94,Vietnam,Southeastern Asia,5.175,0.741,0.851,0.5429999999999999,0.147,0.073,96500000.0,2019,9823.44135219425
94,95,Bhutan,Southern Asia,5.082,0.813,0.604,0.457,0.37,0.16699999999999998,763000.0,2019,873.4987120768983
95,96,Cameroon,Sub-Saharan Africa,5.044,0.5489999999999999,0.331,0.381,0.187,0.037000000000000005,25900000.0,2019,5089.204259999789
96,97,Bulgaria,Central and Eastern Europe,5.011,1.092,0.815,0.311,0.081,0.004,7000000.0,2019,2645.7513110645905
97,98,Ghana,Sub-Saharan Africa,4.996,0.611,0.486,0.381,0.245,0.04,30400000.0,2019,5513.619500836088
98,99,Ivory Coast,Sub-Saharan Africa,4.944,0.569,0.23199999999999998,0.35200000000000004,0.154,0.09,25700000.0,2019,5069.51674225463
99,100,Nepal,Southern Asia,4.913,0.446,0.677,0.439,0.285,0.08900000000000001,28600000.0,2019,5347.896782848375
100,101,Jordan,Middle East and Northern Africa,4.906000000000001,0.8370000000000001,0.815,0.38299999999999995,0.11,0.13,10100000.0,2019,3178.0497164141407
101,102,Benin,Sub-Saharan Africa,4.883,0.39299999999999996,0.397,0.349,0.175,0.08199999999999999,11800000.0,2019,3435.1128074635335
102,103,Congo (Brazzaville),Sub-Saharan Africa,4.812,0.6729999999999999,0.508,0.37200000000000005,0.105,0.09300000000000001,5380000.0,2019,2319.4827009486403
103,104,Gabon,Sub-Saharan Africa,4.7989999999999995,1.057,0.5710000000000001,0.295,0.043,0.055,2170000.0,2019,1473.0919862656235
104,105,Laos,Southeastern Asia,4.796,0.764,0.551,0.547,0.266,0.16399999999999998,7170000.0,2019,2677.6855677991766
105,106,South Africa,Sub-Saharan Africa,4.7219999999999995,0.96,0.469,0.389,0.13,0.055,58600000.0,2019,7655.063683601855
106,107,Albania,Central and Eastern Europe,4.718999999999999,0.9470000000000001,0.8740000000000001,0.38299999999999995,0.17800000000000002,0.027000000000000003,2880000.0,2019,1697.0562748477141
107,108,Venezuela,Latin America and Caribbean,4.707,0.96,0.805,0.154,0.064,0.047,28500000.0,2019,5338.539126015656
108,109,Cambodia,Southeastern Asia,4.7,0.574,0.637,0.609,0.23199999999999998,0.062,16500000.0,2019,4062.01920231798
109,110,Palestinian Territories,Middle East and Northern Africa,4.696000000000001,0.657,0.672,0.225,0.10300000000000001,0.066,4980000.0,2019,2231.59136044214
110,111,Senegal,Sub-Saharan Africa,4.681,0.45,0.5710000000000001,0.292,0.153,0.07200000000000001,16300000.0,2019,4037.32584763727
111,112,Somalia,Sub-Saharan Africa,4.668,0.0,0.268,0.5589999999999999,0.243,0.27,15400000.0,2019,3924.2833740697165
112,113,Namibia,Sub-Saharan Africa,4.638999999999999,0.879,0.47700000000000004,0.401,0.07,0.055999999999999994,2490000.0,2019,1577.97338380595
113,114,Niger,Sub-Saharan Africa,4.628,0.138,0.366,0.318,0.188,0.102,23300000.0,2019,4827.007354458868
114,115,Burkina Faso,Sub-Saharan Africa,4.587,0.331,0.38,0.255,0.177,0.113,20300000.0,2019,4505.552130427524
115,116,Armenia,Central and Eastern Europe,4.559,0.85,0.815,0.28300000000000003,0.095,0.064,2960000.0,2019,1720.4650534085254
116,117,Iran,Middle East and Northern Africa,4.548,1.1,0.785,0.305,0.27,0.125,82900000.0,2019,9104.94371207203
117,118,Guinea,Sub-Saharan Africa,4.534,0.38,0.375,0.332,0.207,0.086,12800000.0,2019,3577.7087639996635
118,119,Georgia,Central and Eastern Europe,4.519,0.8859999999999999,0.752,0.34600000000000003,0.043,0.16399999999999998,4000000.0,2019,2000.0
119,120,Gambia,Sub-Saharan Africa,4.516,0.308,0.428,0.382,0.26899999999999996,0.16699999999999998,2350000.0,2019,1532.9709716755892
120,121,Kenya,Sub-Saharan Africa,4.5089999999999995,0.512,0.581,0.431,0.37200000000000005,0.053,52600000.0,2019,7252.585745787498
121,122,Mauritania,Sub-Saharan Africa,4.49,0.57,0.489,0.066,0.106,0.08800000000000001,4530000.0,2019,2128.379665379276
122,123,Mozambique,Sub-Saharan Africa,4.466,0.204,0.39,0.494,0.19699999999999998,0.138,30400000.0,2019,5513.619500836088
123,124,Tunisia,Middle East and Northern Africa,4.461,0.9209999999999999,0.815,0.16699999999999998,0.059000000000000004,0.055,11700000.0,2019,3420.526275297414
124,125,Bangladesh,Southern Asia,4.456,0.562,0.723,0.527,0.166,0.14300000000000002,163000000.0,2019,12767.145334803705
125,126,Iraq,Middle East and Northern Africa,4.437,1.043,0.574,0.24100000000000002,0.14800000000000002,0.08900000000000001,39300000.0,2019,6268.9712074629915
126,127,Congo (Kinshasa),Sub-Saharan Africa,4.418,0.094,0.35700000000000004,0.26899999999999996,0.212,0.053,86800000.0,2019,9316.651759081693
127,128,Mali,Sub-Saharan Africa,4.39,0.385,0.308,0.327,0.153,0.052000000000000005,19700000.0,2019,4438.468204234429
128,129,Sierra Leone,Sub-Saharan Africa,4.374,0.268,0.242,0.309,0.252,0.045,7810000.0,2019,2794.637722496424
129,130,Sri Lanka,Southern Asia,4.3660000000000005,0.9490000000000001,0.831,0.47,0.244,0.047,21300000.0,2019,4615.192303685731
130,131,Myanmar,Southeastern Asia,4.36,0.71,0.555,0.525,0.5660000000000001,0.172,54000000.0,2019,7348.469228349534
131,132,Chad,Sub-Saharan Africa,4.35,0.35,0.192,0.174,0.198,0.078,15900000.0,2019,3987.480407475377
132,133,Ukraine,Central and Eastern Europe,4.332,0.82,0.7390000000000001,0.17800000000000002,0.187,0.01,44000000.0,2019,6633.2495807108
133,134,Ethiopia,Sub-Saharan Africa,4.2860000000000005,0.336,0.532,0.344,0.209,0.1,112000000.0,2019,10583.005244258362
134,135,Swaziland,Sub-Saharan Africa,4.212,0.8109999999999999,0.0,0.313,0.07400000000000001,0.135,1150000.0,2019,1072.3805294763608
135,136,Uganda,Sub-Saharan Africa,4.189,0.332,0.44299999999999995,0.35600000000000004,0.252,0.06,44300000.0,2019,6655.824516917494
136,137,Egypt,Middle East and Northern Africa,4.166,0.9129999999999999,0.644,0.24100000000000002,0.076,0.067,100000000.0,2019,10000.0
137,138,Zambia,Sub-Saharan Africa,4.107,0.578,0.426,0.431,0.247,0.087,17900000.0,2019,4230.8391602612355
138,139,Togo,Sub-Saharan Africa,4.085,0.275,0.41,0.293,0.177,0.085,8080000.0,2019,2842.534080710379
139,140,India,Southern Asia,4.015,0.755,0.588,0.498,0.2,0.085,1370000000.0,2019,37013.51104664349
140,141,Liberia,Sub-Saharan Africa,3.975,0.073,0.44299999999999995,0.37,0.233,0.033,4940000.0,2019,2222.611077089287
141,142,Comoros,Sub-Saharan Africa,3.9730000000000003,0.27399999999999997,0.505,0.142,0.275,0.078,851000.0,2019,922.4966124599049
142,143,Madagascar,Sub-Saharan Africa,3.9330000000000003,0.27399999999999997,0.555,0.14800000000000002,0.16899999999999998,0.040999999999999995,27000000.0,2019,5196.152422706632
143,144,Lesotho,Sub-Saharan Africa,3.802,0.489,0.168,0.359,0.107,0.09300000000000001,2130000.0,2019,1459.4519519326425
144,145,Burundi,Sub-Saharan Africa,3.775,0.046,0.38,0.22,0.17600000000000002,0.18,11500000.0,2019,3391.164991562634
145,146,Zimbabwe,Sub-Saharan Africa,3.6630000000000003,0.366,0.433,0.361,0.151,0.08900000000000001,14600000.0,2019,3820.99463490856
146,147,Haiti,Latin America and Caribbean,3.597,0.32299999999999995,0.449,0.026000000000000002,0.419,0.11,11300000.0,2019,3361.5472627943223
147,148,Botswana,Sub-Saharan Africa,3.488,1.041,0.5379999999999999,0.455,0.025,0.1,2300000.0,2019,1516.57508881031
148,149,Syria,Middle East and Northern Africa,3.4619999999999997,0.619,0.44,0.013000000000000001,0.331,0.141,17100000.0,2019,4135.214625627066
149,150,Malawi,Sub-Saharan Africa,3.41,0.191,0.495,0.44299999999999995,0.218,0.08900000000000001,18600000.0,2019,4312.771730569565
150,151,Yemen,Middle East and Northern Africa,3.38,0.287,0.46299999999999997,0.14300000000000002,0.10800000000000001,0.077,29200000.0,2019,5403.702434442518
151,152,Rwanda,Sub-Saharan Africa,3.3339999999999996,0.359,0.614,0.555,0.217,0.41100000000000003,12600000.0,2019,3549.64786985977
152,153,Tanzania,Sub-Saharan Africa,3.2310000000000003,0.47600000000000003,0.499,0.41700000000000004,0.276,0.147,58000000.0,2019,7615.773105863908
